YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
87 03 29 16 300 06.5 08.5 04.50 12.50 09.00 999 0987.8  00.6  02.5 999.0 99.0
87 03 29 17 305 07.0 08.6 04.50 11.10 08.90 999 0988.0  00.0  02.5 999.0 99.0
87 03 29 18 320 06.0 07.5 04.10 12.50 08.40 999 0988.4  00.3  02.5 999.0 99.0
87 03 29 19 312 06.1 07.8 04.30 12.50 09.00 999 0988.6  00.7  02.5 999.0 99.0
87 03 29 20 315 06.7 09.2 04.10 12.50 08.70 999 0988.9 -00.1  02.5 999.0 99.0
87 03 29 21 354 06.0 07.4 04.40 12.50 09.10 999 0989.3  01.4  02.5 999.0 99.0
87 03 29 22 003 04.9 06.1 04.20 11.10 08.60 999 0989.8  01.7  02.5 999.0 99.0
87 03 29 23 000 04.2 05.7 03.60 11.10 08.20 999 0990.5  01.2  02.6 999.0 99.0
87 03 30 00 029 04.7 06.4 03.80 11.10 08.30 999 0991.1  01.3  02.7 999.0 99.0
87 03 30 01 350 09.2 12.0 04.10 11.10 08.70 999 0991.3 -00.2  02.7 999.0 99.0
87 03 30 02 002 09.1 11.2 03.60 11.10 08.20 999 0992.2  00.7  02.7 999.0 99.0
87 03 30 03 343 07.2 09.1 04.00 11.10 08.10 999 0993.1  00.6  02.7 999.0 99.0
87 03 30 04 345 06.5 08.0 04.00 11.10 08.40 999 0993.9  00.6  02.6 999.0 99.0
87 03 30 05 317 05.5 07.2 04.00 11.10 08.50 999 0994.4  00.8  02.6 999.0 99.0
87 03 30 06 300 05.3 06.6 04.00 12.50 08.30 999 0994.6  00.6  02.6 999.0 99.0
87 03 30 07 286 06.6 09.1 03.90 11.10 08.10 999 0995.0 -00.5  02.6 999.0 99.0
87 03 30 08 295 07.9 11.7 04.00 11.10 08.00 999 0995.7 -00.8  02.6 999.0 99.0
87 03 30 09 277 11.3 14.5 04.30 11.10 07.90 999 0995.8 -00.2  02.6 999.0 99.0
87 03 30 10 270 11.7 14.6 04.20 11.10 07.80 999 0995.8 -00.6  02.6 999.0 99.0
87 03 30 11 273 10.2 12.6 03.70 11.10 07.70 999 0996.0 -00.7  02.6 999.0 99.0
87 03 30 12 264 09.0 12.5 03.70 11.10 07.90 999 0996.1 -00.7  02.5 999.0 99.0
87 03 30 13 246 08.8 10.7 03.60 11.10 08.00 999 0996.0 -01.1  02.5 999.0 99.0
87 03 30 14 244 06.6 09.6 03.30 10.00 07.70 999 0995.9 -01.8  02.4 999.0 99.0
87 03 30 15 229 05.8 07.5 03.30 11.10 08.00 999 0995.2 -01.9  02.4 999.0 99.0
87 03 30 16 210 05.5 07.5 03.20 11.10 08.00 999 0994.7 -01.8  02.4 999.0 99.0
87 03 30 17 158 05.1 07.1 03.10 10.00 07.90 999 0993.5 -01.5  02.4 999.0 99.0
87 03 30 18 143 08.3 11.0 02.80 11.10 07.80 999 0992.3 -00.8  02.4 999.0 99.0
87 03 30 19 139 10.6 12.9 02.50 10.00 07.00 999 0990.7 -00.2  02.4 999.0 99.0
87 03 30 20 138 11.1 14.1 02.50 09.10 06.30 999 0989.5 -00.8  02.4 999.0 99.0
87 03 30 21 142 12.2 15.7 02.50 09.10 06.00 999 0987.6  00.0  02.5 999.0 99.0
87 03 30 22 223 09.0 11.5 02.30 10.00 06.00 999 0987.5  01.0  02.6 999.0 99.0
87 03 30 23 227 08.9 11.5 02.30 10.00 06.20 999 0987.3  01.0  02.6 999.0 99.0
87 03 31 00 240 11.2 13.9 02.10 10.00 06.00 999 0987.0 -00.6  02.6 999.0 99.0
87 03 31 01 223 06.0 07.7 02.10 10.00 05.90 999 0987.1 -01.3  02.6 999.0 99.0
87 03 31 02 999 99.0 99.0 02.00 10.00 06.10 999 0986.9 -02.1  02.6 999.0 99.0
87 03 31 03 999 99.0 99.0 02.00 11.10 06.30 999 0986.4 -01.2  02.5 999.0 99.0
87 03 31 04 999 99.0 99.0 02.20 10.00 06.50 999 0986.6 -02.3  02.6 999.0 99.0
87 03 31 05 999 99.0 99.0 02.40 10.00 06.80 999 0986.5 -01.2  02.6 999.0 99.0
87 03 31 06 999 99.0 99.0 03.30 11.10 07.80 999 0986.4 -00.8  02.6 999.0 99.0
87 03 31 07 999 99.0 99.0 03.40 11.10 07.70 999 0986.7 -01.2  02.6 999.0 99.0
87 03 31 08 999 99.0 99.0 99.00 99.00 99.00 999 0987.0 -01.0  02.5 999.0 99.0
87 03 31 09 999 99.0 99.0 04.10 11.10 08.50 999 0987.2 -01.4  02.5 999.0 99.0
87 03 31 10 999 99.0 99.0 03.90 12.50 08.70 999 0987.4 -00.9  02.4 999.0 99.0
87 03 31 11 999 99.0 99.0 04.00 12.50 08.90 999 0987.4 -00.7  02.4 999.0 99.0
87 03 31 12 999 99.0 99.0 04.00 12.50 09.10 999 0987.1 -00.5  02.4 999.0 99.0
87 03 31 13 999 99.0 99.0 04.00 12.50 08.70 999 0986.7 -00.3  02.4 999.0 99.0
87 03 31 14 999 99.0 99.0 03.70 12.50 08.30 999 0985.9 -01.4  02.5 999.0 99.0
87 03 31 15 999 99.0 99.0 03.20 12.50 08.00 999 0985.3 -01.5  02.6 999.0 99.0
87 03 31 16 999 99.0 99.0 03.60 12.50 08.70 999 0985.0 -01.1  02.6 999.0 99.0
87 03 31 17 999 99.0 99.0 03.70 12.50 08.80 999 0985.2 -00.3  02.5 999.0 99.0
87 03 31 18 999 99.0 99.0 03.70 12.50 08.70 999 0985.8 -00.1  02.5 999.0 99.0
87 03 31 19 999 99.0 99.0 04.20 14.30 09.40 999 0987.0  00.0  02.5 999.0 99.0
87 03 31 20 999 99.0 99.0 05.40 14.30 10.90 999 0988.5 -01.3  02.5 999.0 99.0
87 03 31 21 999 99.0 99.0 05.50 14.30 10.90 999 0990.1 -00.2  02.5 999.0 99.0
87 03 31 22 999 99.0 99.0 05.50 14.30 10.80 999 0991.0  00.2  02.6 999.0 99.0
87 03 31 23 999 99.0 99.0 04.90 14.30 10.60 999 0991.9  00.3  02.7 999.0 99.0
87 04 01 00 999 99.0 99.0 04.80 14.30 10.30 999 0992.1  00.5  02.7 999.0 99.0
87 04 01 01 999 99.0 99.0 04.10 12.50 09.30 999 0992.1  00.6  02.7 999.0 99.0
87 04 01 02 999 99.0 99.0 03.80 12.50 09.10 999 0991.4  01.1  02.7 999.0 99.0
87 04 01 03 999 99.0 99.0 03.50 12.50 08.70 999 0991.3  01.3  02.8 999.0 99.0
87 04 01 04 999 99.0 99.0 03.60 12.50 08.20 999 0990.8  01.3  02.8 999.0 99.0
87 04 01 05 999 99.0 99.0 02.90 12.50 07.40 999 0990.6  01.3  02.7 999.0 99.0
87 04 01 06 999 99.0 99.0 03.00 12.50 07.30 999 0990.0  01.2  02.7 999.0 99.0
87 04 01 07 999 99.0 99.0 03.20 12.50 07.80 999 0988.5  01.1  02.7 999.0 99.0
87 04 01 08 999 99.0 99.0 03.10 11.10 07.50 999 0987.3  01.4  02.7 999.0 99.0
87 04 01 09 999 99.0 99.0 03.00 12.50 07.30 999 0985.1  01.7  02.7 999.0 99.0
87 04 01 10 999 99.0 99.0 03.10 12.50 06.50 999 0982.5  01.6  02.7 999.0 99.0
87 04 01 11 999 99.0 99.0 03.20 06.30 06.10 999 0979.8  00.8  02.7 999.0 99.0
87 04 01 12 999 99.0 99.0 03.60 07.10 06.40 999 0976.6  00.8  02.7 999.0 99.0
87 04 01 13 999 99.0 99.0 03.90 08.30 06.50 999 0973.9  01.0  02.7 999.0 99.0
87 04 01 14 999 99.0 99.0 04.90 08.30 07.00 999 0970.3  01.5  02.6 999.0 99.0
87 04 01 15 999 99.0 99.0 04.70 08.30 06.90 999 0967.3  01.9  02.6 999.0 99.0
87 04 01 16 999 99.0 99.0 05.10 09.10 07.40 999 0963.1  02.1  02.6 999.0 99.0
87 04 01 17 999 99.0 99.0 05.80 10.00 07.90 999 0959.8  02.5  02.5 999.0 99.0
87 04 01 18 999 99.0 99.0 06.50 10.00 07.90 999 0957.3  02.4  02.5 999.0 99.0
87 04 01 19 999 99.0 99.0 06.90 11.10 08.50 999 0955.4  02.2  02.5 999.0 99.0
87 04 01 20 999 99.0 99.0 07.60 11.10 09.20 999 0954.3  03.0  02.5 999.0 99.0
87 04 01 21 999 99.0 99.0 06.50 11.10 09.00 999 0954.3  03.0  02.5 999.0 99.0
87 04 01 22 999 99.0 99.0 06.50 11.10 09.10 999 0955.5  01.6  02.5 999.0 99.0
87 04 01 23 999 99.0 99.0 07.40 12.50 09.80 999 0956.0  02.7  02.5 999.0 99.0
87 04 02 00 999 99.0 99.0 06.70 12.50 09.40 999 0956.0  02.6  02.5 999.0 99.0
87 04 02 01 999 99.0 99.0 99.00 99.00 99.00 999 0956.0  02.4  02.5 999.0 99.0
87 04 02 02 999 99.0 99.0 06.50 11.10 08.80 999 0955.6  02.2  02.4 999.0 99.0
87 04 02 03 999 99.0 99.0 07.40 12.50 09.40 999 0955.2  01.0  02.4 999.0 99.0
87 04 02 04 999 99.0 99.0 07.10 12.50 08.80 999 0955.4  01.9  02.4 999.0 99.0
87 04 02 05 999 99.0 99.0 07.10 11.10 08.90 999 0956.4  02.3  02.4 999.0 99.0
87 04 02 06 999 99.0 99.0 07.90 11.10 09.30 999 0957.5  01.2  02.4 999.0 99.0
87 04 02 07 999 99.0 99.0 08.40 12.50 09.90 999 0958.7  02.4  02.4 999.0 99.0
87 04 02 08 999 99.0 99.0 08.30 12.50 09.90 999 0959.9  01.8  02.4 999.0 99.0
87 04 02 09 999 99.0 99.0 08.30 12.50 09.80 999 0961.5  01.9  02.4 999.0 99.0
87 04 02 10 999 99.0 99.0 08.00 12.50 09.90 999 0962.9  02.2  02.4 999.0 99.0
87 04 02 11 999 99.0 99.0 08.00 14.30 09.80 999 0963.9  02.1  02.4 999.0 99.0
87 04 02 12 999 99.0 99.0 07.70 14.30 09.80 999 0964.9  02.2  02.4 999.0 99.0
87 04 02 13 999 99.0 99.0 09.40 14.30 10.70 999 0966.1  01.9  02.4 999.0 99.0
87 04 02 14 999 99.0 99.0 09.50 14.30 10.80 999 0967.1  01.2  02.4 999.0 99.0
87 04 02 15 999 99.0 99.0 09.10 14.30 10.90 999 0968.1  01.8  02.4 999.0 99.0
87 04 02 16 999 99.0 99.0 09.50 14.30 10.50 999 0969.2  01.6  02.4 999.0 99.0
87 04 02 17 999 99.0 99.0 08.20 14.30 10.20 999 0970.5  01.6  02.4 999.0 99.0
87 04 02 18 999 99.0 99.0 09.00 16.70 10.50 999 0972.0  01.5  02.4 999.0 99.0
87 04 02 19 999 99.0 99.0 08.90 14.30 11.00 999 0973.0  01.9  02.3 999.0 99.0
87 04 02 20 999 99.0 99.0 07.70 12.50 10.00 999 0974.1  01.9  02.4 999.0 99.0
87 04 02 21 999 99.0 99.0 08.00 16.70 10.40 999 0975.3  02.0  02.4 999.0 99.0
87 04 02 22 999 99.0 99.0 08.00 14.30 10.30 999 0976.3  02.1  02.4 999.0 99.0
87 04 02 23 999 99.0 99.0 08.10 16.70 10.40 999 0977.3  01.9  02.4 999.0 99.0
87 04 03 00 999 99.0 99.0 08.40 14.30 10.50 999 0977.7  02.1  02.4 999.0 99.0
87 04 03 01 999 99.0 99.0 06.70 14.30 10.00 999 0978.5  02.1  02.4 999.0 99.0
87 04 03 02 999 99.0 99.0 07.90 14.30 10.40 999 0979.6  01.8  02.4 999.0 99.0
87 04 03 03 999 99.0 99.0 06.40 14.30 09.40 999 0980.0  01.6  02.4 999.0 99.0
87 04 03 04 999 99.0 99.0 06.00 14.30 09.40 999 0980.7  01.4  02.5 999.0 99.0
87 04 03 05 999 99.0 99.0 06.40 14.30 09.90 999 0981.8  00.5  02.4 999.0 99.0
87 04 03 06 999 99.0 99.0 05.60 12.50 09.30 999 0982.7  00.2  02.4 999.0 99.0
87 04 03 07 999 99.0 99.0 05.40 12.50 09.40 999 0983.7  01.5  02.4 999.0 99.0
87 04 03 08 999 99.0 99.0 04.80 14.30 09.00 999 0985.0 -00.2  02.4 999.0 99.0
87 04 03 09 999 99.0 99.0 04.60 12.50 08.60 999 0985.8  00.1  02.4 999.0 99.0
87 04 03 10 999 99.0 99.0 04.70 12.50 08.80 999 0986.5  00.7  02.4 999.0 99.0
87 04 03 11 999 99.0 99.0 04.40 12.50 08.80 999 0987.2  01.6  02.4 999.0 99.0
87 04 03 12 999 99.0 99.0 04.50 12.50 08.40 999 0987.9  01.0  02.4 999.0 99.0
87 04 03 13 999 99.0 99.0 04.30 12.50 08.50 999 0988.5  01.6  02.4 999.0 99.0
87 04 03 14 999 99.0 99.0 04.10 12.50 08.60 999 0988.9  01.4  02.4 999.0 99.0
87 04 03 15 999 99.0 99.0 03.90 12.50 08.30 999 0989.3  01.5  02.4 999.0 99.0
87 04 03 16 999 99.0 99.0 03.70 12.50 08.30 999 0989.7  01.5  02.3 999.0 99.0
87 04 03 17 999 99.0 99.0 03.70 12.50 08.50 999 0990.1  01.4  02.3 999.0 99.0
87 04 03 18 999 99.0 99.0 04.00 12.50 08.70 999 0990.5  01.4  02.4 999.0 99.0
87 04 03 19 999 99.0 99.0 03.80 12.50 09.00 999 0990.9  01.6  02.4 999.0 99.0
87 04 03 20 999 99.0 99.0 03.80 11.10 08.80 999 0991.3  01.7  02.4 999.0 99.0
87 04 03 21 999 99.0 99.0 03.60 12.50 08.40 999 0991.6  01.4  02.4 999.0 99.0
87 04 03 22 999 99.0 99.0 03.70 12.50 08.70 999 0991.8  01.6  02.4 999.0 99.0
87 04 03 23 999 99.0 99.0 03.90 12.50 08.90 999 0992.1  01.6  02.4 999.0 99.0
87 04 04 00 999 99.0 99.0 03.60 11.10 09.00 999 0991.9  01.6  02.5 999.0 99.0
87 04 04 01 999 99.0 99.0 03.40 14.30 08.90 999 0991.6  01.7  02.5 999.0 99.0
87 04 04 02 999 99.0 99.0 03.50 14.30 08.90 999 0991.4  01.8  02.6 999.0 99.0
87 04 04 03 999 99.0 99.0 03.30 12.50 08.70 999 0991.3  02.0  02.5 999.0 99.0
87 04 04 04 999 99.0 99.0 03.50 14.30 09.00 999 0991.3  01.9  02.5 999.0 99.0
87 04 04 05 999 99.0 99.0 03.60 11.10 09.00 999 0991.2  01.9  02.5 999.0 99.0
87 04 04 06 999 99.0 99.0 03.20 14.30 09.00 999 0991.0  01.7  02.4 999.0 99.0
87 04 04 07 999 99.0 99.0 03.30 12.50 08.80 999 0990.9  01.6  02.4 999.0 99.0
87 04 04 08 999 99.0 99.0 02.80 12.50 08.50 999 0990.8  01.7  02.3 999.0 99.0
87 04 04 09 999 99.0 99.0 03.30 12.50 08.40 999 0990.6  01.6  02.3 999.0 99.0
87 04 04 10 999 99.0 99.0 03.60 14.30 09.10 999 0990.6  01.1  02.3 999.0 99.0
87 04 04 11 999 99.0 99.0 03.00 12.50 08.20 999 0990.3  01.2  02.3 999.0 99.0
87 04 04 12 999 99.0 99.0 02.90 12.50 08.10 999 0990.1  00.9  02.3 999.0 99.0
87 04 04 13 999 99.0 99.0 03.00 12.50 08.40 999 0989.6  01.5  02.3 999.0 99.0
87 04 04 14 999 99.0 99.0 03.10 12.50 08.80 999 0989.4  00.9  02.6 999.0 99.0
87 04 04 15 999 99.0 99.0 03.10 12.50 08.70 999 0989.2  01.0  02.6 999.0 99.0
87 04 04 16 999 99.0 99.0 02.80 12.50 09.00 999 0989.0  00.8  02.7 999.0 99.0
87 04 04 17 999 99.0 99.0 02.60 14.30 08.60 999 0988.8  00.4  02.7 999.0 99.0
87 04 04 18 999 99.0 99.0 02.70 12.50 09.00 999 0988.8  00.4  02.7 999.0 99.0
87 04 04 19 999 99.0 99.0 03.00 12.50 09.00 999 0988.7  00.7  02.7 999.0 99.0
87 04 04 20 999 99.0 99.0 02.60 12.50 08.50 999 0988.6  01.7  02.7 999.0 99.0
87 04 04 21 999 99.0 99.0 02.80 12.50 09.20 999 0988.4  01.2  02.8 999.0 99.0
87 04 04 22 999 99.0 99.0 02.70 12.50 08.90 999 0988.4  01.1  02.8 999.0 99.0
87 04 04 23 999 99.0 99.0 02.40 11.10 08.60 999 0988.2  01.6  02.8 999.0 99.0
87 04 05 00 999 99.0 99.0 02.40 12.50 08.60 999 0988.0  01.6  02.9 999.0 99.0
87 04 05 01 999 99.0 99.0 02.80 12.50 09.20 999 0987.7  01.6  02.9 999.0 99.0
87 04 05 02 999 99.0 99.0 02.40 14.30 08.90 999 0987.5  01.7  02.9 999.0 99.0
87 04 05 03 999 99.0 99.0 02.50 12.50 09.00 999 0987.3  01.6  03.0 999.0 99.0
87 04 05 04 999 99.0 99.0 02.40 12.50 09.10 999 0987.2  01.5  03.0 999.0 99.0
87 04 05 05 999 99.0 99.0 02.50 12.50 09.20 999 0987.2  01.5  02.9 999.0 99.0
87 04 05 06 999 99.0 99.0 02.30 12.50 08.80 999 0987.1  01.5  02.8 999.0 99.0
87 04 05 07 999 99.0 99.0 02.50 11.10 08.60 999 0987.2  01.1  02.7 999.0 99.0
87 04 05 08 999 99.0 99.0 02.50 12.50 08.60 999 0987.5  01.2  02.7 999.0 99.0
87 04 05 09 999 99.0 99.0 02.40 10.00 08.20 999 0987.5  01.1  02.7 999.0 99.0
87 04 05 10 999 99.0 99.0 02.70 12.50 08.70 999 0987.5  00.9  02.7 999.0 99.0
87 04 05 11 999 99.0 99.0 02.60 11.10 08.20 999 0987.6  00.8  02.6 999.0 99.0
87 04 05 12 999 99.0 99.0 02.70 12.50 08.40 999 0987.6  00.8  02.6 999.0 99.0
87 04 05 13 999 99.0 99.0 02.80 11.10 08.30 999 0987.5  00.9  02.6 999.0 99.0
87 04 05 14 999 99.0 99.0 02.30 12.50 08.00 999 0987.5  00.1  02.5 999.0 99.0
87 04 05 15 999 99.0 99.0 02.50 09.10 07.90 999 0987.6  00.3  02.5 999.0 99.0
87 04 05 16 999 99.0 99.0 02.60 09.10 08.10 999 0987.8 -00.1  02.5 999.0 99.0
87 04 05 17 999 99.0 99.0 02.30 11.10 08.00 999 0987.9 -00.4  02.5 999.0 99.0
87 04 05 18 999 99.0 99.0 02.50 11.10 07.90 999 0988.3 -00.2  02.5 999.0 99.0
87 04 05 19 999 99.0 99.0 02.30 09.10 08.00 999 0988.7  01.0  02.5 999.0 99.0
87 04 05 20 999 99.0 99.0 02.30 11.10 08.10 999 0989.1  00.9  02.7 999.0 99.0
87 04 05 21 999 99.0 99.0 02.10 11.10 07.90 999 0989.4  01.0  02.7 999.0 99.0
87 04 05 22 999 99.0 99.0 02.20 11.10 08.10 999 0989.8  01.1  02.8 999.0 99.0
87 04 05 23 999 99.0 99.0 02.10 09.10 07.90 999 0989.9  00.8  02.8 999.0 99.0
87 04 06 00 999 99.0 99.0 02.10 10.00 08.00 999 0990.4  00.6  02.8 999.0 99.0
87 04 06 01 999 99.0 99.0 02.00 11.10 07.90 999 0990.6  01.3  02.9 999.0 99.0
87 04 06 02 999 99.0 99.0 02.00 10.00 08.00 999 0990.8  01.4  02.9 999.0 99.0
87 04 06 03 999 99.0 99.0 02.10 11.10 07.80 999 0991.2  01.5  02.8 999.0 99.0
87 04 06 04 999 99.0 99.0 01.90 09.10 07.50 999 0991.6  01.7  02.8 999.0 99.0
87 04 06 05 999 99.0 99.0 01.80 09.10 07.10 999 0991.9  01.6  02.7 999.0 99.0
87 04 06 06 999 99.0 99.0 01.70 10.00 07.20 999 0992.2  01.6  02.7 999.0 99.0
87 04 06 07 999 99.0 99.0 01.80 10.00 07.10 999 0992.6  01.2  02.6 999.0 99.0
87 04 06 08 999 99.0 99.0 01.60 10.00 06.80 999 0993.1  00.8  02.6 999.0 99.0
87 04 06 09 999 99.0 99.0 01.60 10.00 06.90 999 0993.5  01.0  02.5 999.0 99.0
87 04 06 10 999 99.0 99.0 01.50 10.00 06.50 999 0993.7  01.0  02.5 999.0 99.0
87 04 06 11 999 99.0 99.0 01.50 10.00 06.30 999 0994.1  01.0  02.5 999.0 99.0
87 04 06 12 999 99.0 99.0 01.50 10.00 06.40 999 0994.5  01.1  02.4 999.0 99.0
87 04 06 13 999 99.0 99.0 01.40 10.00 06.10 999 0994.7  00.8  02.4 999.0 99.0
87 04 06 14 999 99.0 99.0 01.40 09.10 06.40 999 0994.9  01.0  02.4 999.0 99.0
87 04 06 15 999 99.0 99.0 01.30 08.30 06.00 999 0995.2  00.1  02.6 999.0 99.0
87 04 06 16 999 99.0 99.0 01.20 09.10 05.90 999 0995.6 -00.1  02.6 999.0 99.0
87 04 06 17 999 99.0 99.0 01.10 09.10 05.70 999 0996.1  01.0  02.7 999.0 99.0
87 04 06 18 999 99.0 99.0 01.20 09.10 05.70 999 0996.7  00.4  02.7 999.0 99.0
87 04 06 19 999 99.0 99.0 01.10 09.10 05.30 999 0997.3  00.3  02.7 999.0 99.0
87 04 06 20 999 99.0 99.0 01.20 09.10 05.70 999 0998.0  01.0  02.7 999.0 99.0
87 04 06 21 999 99.0 99.0 01.00 09.10 05.50 999 0998.6  00.5  02.7 999.0 99.0
87 04 06 22 999 99.0 99.0 01.10 09.10 05.30 999 0999.1  01.5  02.7 999.0 99.0
87 04 06 23 999 99.0 99.0 01.10 08.30 05.50 999 0999.8  01.0  02.7 999.0 99.0
87 04 07 00 999 99.0 99.0 01.20 08.30 05.40 999 1000.3  01.7  02.8 999.0 99.0
87 04 07 01 999 99.0 99.0 01.20 08.30 05.90 999 1000.8  01.6  02.8 999.0 99.0
87 04 07 02 999 99.0 99.0 01.20 11.10 06.20 999 1001.2  01.8  02.8 999.0 99.0
87 04 07 03 999 99.0 99.0 01.20 08.30 06.00 999 1001.7  01.1  02.7 999.0 99.0
87 04 07 04 999 99.0 99.0 01.20 07.10 06.30 999 1002.0  02.1  02.7 999.0 99.0
87 04 07 05 999 99.0 99.0 01.20 07.70 06.20 999 1002.6  02.1  02.7 999.0 99.0
87 04 07 06 999 99.0 99.0 01.20 07.10 06.40 999 1003.0  01.6  02.6 999.0 99.0
87 04 07 07 999 99.0 99.0 01.30 07.70 06.00 999 1003.6  01.6  02.6 999.0 99.0
87 04 07 08 999 99.0 99.0 01.30 10.00 06.00 999 1004.2  01.6  02.6 999.0 99.0
87 04 07 09 999 99.0 99.0 01.20 10.00 06.00 999 1004.8  01.5  02.6 999.0 99.0
87 04 07 10 999 99.0 99.0 01.20 07.10 05.70 999 1005.1  00.9  02.6 999.0 99.0
87 04 07 11 999 99.0 99.0 01.20 10.00 05.80 999 1005.5  01.5  02.6 999.0 99.0
87 04 07 12 999 99.0 99.0 01.20 10.00 05.70 999 1005.9  00.7  02.6 999.0 99.0
87 04 07 13 999 99.0 99.0 01.20 07.10 05.70 999 1006.2  01.6  02.7 999.0 99.0
87 04 07 14 999 99.0 99.0 01.10 07.10 05.50 999 1006.7  01.7  02.7 999.0 99.0
87 04 07 15 999 99.0 99.0 01.10 10.00 05.90 999 1007.1  01.5  02.7 999.0 99.0
87 04 07 16 999 99.0 99.0 01.10 10.00 06.10 999 1007.4  01.8  02.5 999.0 99.0
87 04 07 17 999 99.0 99.0 01.10 06.30 06.00 999 1007.7  01.9  02.8 999.0 99.0
87 04 07 18 999 99.0 99.0 01.10 10.00 05.90 999 1008.0  02.0  02.9 999.0 99.0
87 04 07 19 999 99.0 99.0 01.10 10.00 06.00 999 1008.3  02.2  03.0 999.0 99.0
87 04 07 20 999 99.0 99.0 01.00 07.10 05.90 999 1008.6  02.4  03.1 999.0 99.0
87 04 07 21 999 99.0 99.0 01.00 10.00 06.00 999 1008.6  02.5  03.1 999.0 99.0
87 04 07 22 999 99.0 99.0 01.00 11.10 06.00 999 1008.7  01.7  03.1 999.0 99.0
87 04 07 23 999 99.0 99.0 01.10 10.00 05.40 999 1008.5  02.4  03.2 999.0 99.0
87 04 08 00 999 99.0 99.0 01.20 11.10 05.20 999 1008.3  02.2  03.1 999.0 99.0
87 04 08 01 999 99.0 99.0 01.30 10.00 05.10 999 1008.2  02.3  03.1 999.0 99.0
87 04 08 02 999 99.0 99.0 01.40 04.80 05.10 999 1008.0  02.0  03.2 999.0 99.0
87 04 08 03 999 99.0 99.0 01.60 05.30 05.10 999 1007.9  01.4  03.2 999.0 99.0
87 04 08 04 999 99.0 99.0 01.70 05.60 05.20 999 1007.8  01.1  03.1 999.0 99.0
87 04 08 05 999 99.0 99.0 01.90 05.90 05.30 999 1007.6  01.0  03.1 999.0 99.0
87 04 08 06 999 99.0 99.0 02.00 06.30 05.50 999 1007.6  00.9  03.0 999.0 99.0
87 04 08 07 999 99.0 99.0 02.20 06.70 05.60 999 1007.8  00.9  02.9 999.0 99.0
87 04 08 08 999 99.0 99.0 02.40 06.70 05.80 999 1007.9  00.8  02.7 999.0 99.0
87 04 08 09 999 99.0 99.0 02.80 07.10 06.10 999 1007.9  00.8  02.6 999.0 99.0
87 04 08 10 999 99.0 99.0 02.60 07.70 06.00 999 1007.6  00.9  02.6 999.0 99.0
87 04 08 11 999 99.0 99.0 02.60 07.10 05.90 999 1007.4  00.9  02.6 999.0 99.0
87 04 08 12 999 99.0 99.0 02.70 07.70 06.20 999 1007.4  01.2  02.6 999.0 99.0
87 04 08 13 999 99.0 99.0 02.70 07.70 06.20 999 1007.2  01.7  02.6 999.0 99.0
87 04 08 14 999 99.0 99.0 02.60 08.30 06.20 999 1007.2  01.9  02.7 999.0 99.0
87 04 08 15 999 99.0 99.0 02.50 07.70 06.10 999 1007.1  01.4  02.7 999.0 99.0
87 04 08 16 999 99.0 99.0 02.60 07.70 06.10 999 1007.2  01.3  02.8 999.0 99.0
87 04 08 17 999 99.0 99.0 02.60 07.70 06.00 999 1007.3  01.0  02.8 999.0 99.0
87 04 08 18 999 99.0 99.0 03.00 07.70 06.20 999 1007.4  00.4  02.9 999.0 99.0
87 04 08 19 999 99.0 99.0 02.90 07.70 06.30 999 1007.2  01.0  02.8 999.0 99.0
87 04 08 20 999 99.0 99.0 02.80 07.70 06.20 999 1007.4  00.8  02.7 999.0 99.0
87 04 08 21 999 99.0 99.0 03.40 07.70 06.50 999 1007.7  00.3  02.6 999.0 99.0
87 04 08 22 999 99.0 99.0 03.10 07.70 06.50 999 1007.7 -00.2  02.5 999.0 99.0
87 04 08 23 999 99.0 99.0 03.00 08.30 06.40 999 1007.5 -00.2  02.5 999.0 99.0
87 04 09 00 999 99.0 99.0 03.20 07.70 06.60 999 1007.5  00.1  02.5 999.0 99.0
87 04 09 01 999 99.0 99.0 03.10 08.30 06.50 999 1007.5  00.0  02.5 999.0 99.0
87 04 09 02 999 99.0 99.0 03.00 08.30 06.60 999 1007.6  00.3  02.5 999.0 99.0
87 04 09 03 999 99.0 99.0 02.90 08.30 06.50 999 1007.5  00.8  02.8 999.0 99.0
87 04 09 04 999 99.0 99.0 03.10 08.30 06.50 999 1007.8  00.6  02.8 999.0 99.0
87 04 09 05 999 99.0 99.0 02.90 08.30 06.60 999 1008.3  00.5  02.8 999.0 99.0
87 04 09 06 999 99.0 99.0 03.00 09.10 06.30 999 1008.6  00.5  02.8 999.0 99.0
87 04 09 07 999 99.0 99.0 03.10 08.30 06.60 999 1009.2  00.2  02.8 999.0 99.0
87 04 09 08 999 99.0 99.0 03.00 08.30 06.40 999 1009.6  00.0  02.8 999.0 99.0
87 04 09 09 999 99.0 99.0 03.30 09.10 06.70 999 1009.9 -00.2  02.7 999.0 99.0
87 04 09 10 999 99.0 99.0 03.30 09.10 06.90 999 1010.2 -00.4  02.7 999.0 99.0
87 04 09 11 999 99.0 99.0 03.30 09.10 06.90 999 1010.4 -00.4  02.7 999.0 99.0
87 04 09 12 999 99.0 99.0 03.40 09.10 07.00 999 1010.7 -00.9  02.7 999.0 99.0
87 04 09 13 999 99.0 99.0 02.80 09.10 06.60 999 1011.1 -00.9  02.7 999.0 99.0
